cases_date,cases_Province/State,cases_Country/Region,cases_Lat,cases_Long,cases_case_lat_long_id,deaths,confirmed,recovered,total_observations,country_populations_cca2,country_populations_Country,country_populations_pop2020,country_populations_dropdownData,country_populations_area,country_populations_Density,country_populations_GrowthRate,country_populations_WorldPercentage,country_populations_rank,country_populations_worldPercentage_updated,country_populations_rank_updated,cases_max_date
2020-03-12,New Hampshire,US,43.4525,-71.5639,381,0,6,0,6,US,US,331002.651,missing,9372610.0,35.316,1.0059,0.0425,3,0.04246565650187423,3,2020-03-20
2020-03-12,Minnesota,US,45.6945,-93.9002,411,0,9,0,9,US,US,331002.651,missing,9372610.0,35.316,1.0059,0.0425,3,0.04246565650187423,3,2020-03-20
2020-03-12,Nebraska,US,41.1254,-98.2681,326,0,10,0,10,US,US,331002.651,missing,9372610.0,35.316,1.0059,0.0425,3,0.04246565650187423,3,2020-03-20
2020-03-12,Ohio,US,40.3888,-82.7649,304,0,5,0,5,US,US,331002.651,missing,9372610.0,35.316,1.0059,0.0425,3,0.04246565650187423,3,2020-03-20
2020-03-12,Rhode Island,US,41.6809,-71.5118,343,0,5,0,5,US,US,331002.651,missing,9372610.0,35.316,1.0059,0.0425,3,0.04246565650187423,3,2020-03-20
2020-03-12,Wisconsin,US,44.2685,-89.6165,396,0,8,0,8,US,US,331002.651,missing,9372610.0,35.316,1.0059,0.0425,3,0.04246565650187423,3,2020-03-20
2020-03-12,Connecticut,US,41.5978,-72.7554,338,0,5,0,5,US,US,331002.651,missing,9372610.0,35.316,1.0059,0.0425,3,0.04246565650187423,3,2020-03-20
2020-03-12,Hawaii,US,21.0943,-157.4983,102,0,2,0,2,US,US,331002.651,missing,9372610.0,35.316,1.0059,0.0425,3,0.04246565650187423,3,2020-03-20
2020-03-12,Oklahoma,US,35.5653,-96.9289,205,0,2,0,2,US,US,331002.651,missing,9372610.0,35.316,1.0059,0.0425,3,0.04246565650187423,3,2020-03-20
2020-03-12,Utah,US,40.15,-111.8624,298,0,5,0,5,US,US,331002.651,missing,9372610.0,35.316,1.0059,0.0425,3,0.04246565650187423,3,2020-03-20
2020-03-12,Kansas,US,38.5266,-96.7265,254,0,1,0,1,US,US,331002.651,missing,9372610.0,35.316,1.0059,0.0425,3,0.04246565650187423,3,2020-03-20
2020-03-12,Louisiana,US,31.1695,-91.8678,154,0,19,0,19,US,US,331002.651,missing,9372610.0,35.316,1.0059,0.0425,3,0.04246565650187423,3,2020-03-20
2020-03-12,Missouri,US,38.4561,-92.2884,250,0,1,0,1,US,US,331002.651,missing,9372610.0,35.316,1.0059,0.0425,3,0.04246565650187423,3,2020-03-20
2020-03-12,Vermont,US,44.0459,-72.7107,393,0,2,0,2,US,US,331002.651,missing,9372610.0,35.316,1.0059,0.0425,3,0.04246565650187423,3,2020-03-20
2020-03-12,Arkansas,US,34.9697,-92.3731,199,0,6,0,6,US,US,331002.651,missing,9372610.0,35.316,1.0059,0.0425,3,0.04246565650187423,3,2020-03-20
2020-03-12,Delaware,US,39.3185,-75.5071,275,0,1,0,1,US,US,331002.651,missing,9372610.0,35.316,1.0059,0.0425,3,0.04246565650187423,3,2020-03-20
2020-03-12,Michigan,US,43.3266,-84.5361,380,0,2,0,2,US,US,331002.651,missing,9372610.0,35.316,1.0059,0.0425,3,0.04246565650187423,3,2020-03-20
2020-03-12,Mississippi,US,32.7416,-89.6787,166,0,1,0,1,US,US,331002.651,missing,9372610.0,35.316,1.0059,0.0425,3,0.04246565650187423,3,2020-03-20
2020-03-12,Montana,US,46.9219,-110.4544,422,0,1,0,1,US,US,331002.651,missing,9372610.0,35.316,1.0059,0.0425,3,0.04246565650187423,3,2020-03-20
2020-03-12,New Mexico,US,34.8405,-106.2485,197,0,5,0,5,US,US,331002.651,missing,9372610.0,35.316,1.0059,0.0425,3,0.04246565650187423,3,2020-03-20
2020-03-12,North Dakota,US,47.5289,-99.78399999999999,431,0,1,0,1,US,US,331002.651,missing,9372610.0,35.316,1.0059,0.0425,3,0.04246565650187423,3,2020-03-20
2020-03-12,South Dakota,US,44.2998,-99.4388,397,0,8,0,8,US,US,331002.651,missing,9372610.0,35.316,1.0059,0.0425,3,0.04246565650187423,3,2020-03-20
2020-03-12,Wyoming,US,42.756,-107.3025,371,0,1,0,1,US,US,331002.651,missing,9372610.0,35.316,1.0059,0.0425,3,0.04246565650187423,3,2020-03-20
2020-03-13,Washington,US,47.4009,-121.4905,428,0,568,0,568,US,US,331002.651,missing,9372610.0,35.316,1.0059,0.0425,3,0.04246565650187423,3,2020-03-20
2020-03-13,New York,US,42.1657,-74.9481,351,0,421,0,421,US,US,331002.651,missing,9372610.0,35.316,1.0059,0.0425,3,0.04246565650187423,3,2020-03-20
2020-03-13,California,US,36.1162,-119.6816,216,0,282,0,282,US,US,331002.651,missing,9372610.0,35.316,1.0059,0.0425,3,0.04246565650187423,3,2020-03-20
2020-03-13,Massachusetts,US,42.2302,-71.5301,353,0,123,0,123,US,US,331002.651,missing,9372610.0,35.316,1.0059,0.0425,3,0.04246565650187423,3,2020-03-20
2020-03-13,Diamond Princess,US,35.4437,139.638,204,0,46,0,46,US,US,331002.651,missing,9372610.0,35.316,1.0059,0.0425,3,0.04246565650187423,3,2020-03-20
2020-03-13,Grand Princess,US,37.6489,-122.6655,235,0,21,0,21,US,US,331002.651,missing,9372610.0,35.316,1.0059,0.0425,3,0.04246565650187423,3,2020-03-20
2020-03-13,Georgia,US,33.0406,-83.6431,174,0,42,0,42,US,US,331002.651,missing,9372610.0,35.316,1.0059,0.0425,3,0.04246565650187423,3,2020-03-20
2020-03-13,Colorado,US,39.0598,-105.3111,267,0,49,0,49,US,US,331002.651,missing,9372610.0,35.316,1.0059,0.0425,3,0.04246565650187423,3,2020-03-20
2020-03-13,Florida,US,27.7663,-81.6868,129,0,50,0,50,US,US,331002.651,missing,9372610.0,35.316,1.0059,0.0425,3,0.04246565650187423,3,2020-03-20
2020-03-13,New Jersey,US,40.2989,-74.521,302,0,29,0,29,US,US,331002.651,missing,9372610.0,35.316,1.0059,0.0425,3,0.04246565650187423,3,2020-03-20
2020-03-13,Oregon,US,44.571999999999996,-122.0709,399,0,30,0,30,US,US,331002.651,missing,9372610.0,35.316,1.0059,0.0425,3,0.04246565650187423,3,2020-03-20
2020-03-13,Texas,US,31.0545,-97.5635,153,0,43,0,43,US,US,331002.651,missing,9372610.0,35.316,1.0059,0.0425,3,0.04246565650187423,3,2020-03-20
2020-03-13,Illinois,US,40.3495,-88.9861,303,0,46,0,46,US,US,331002.651,missing,9372610.0,35.316,1.0059,0.0425,3,0.04246565650187423,3,2020-03-20
2020-03-13,Pennsylvania,US,40.5908,-77.2098,309,0,41,0,41,US,US,331002.651,missing,9372610.0,35.316,1.0059,0.0425,3,0.04246565650187423,3,2020-03-20
2020-03-13,Iowa,US,42.0115,-93.2105,350,0,17,0,17,US,US,331002.651,missing,9372610.0,35.316,1.0059,0.0425,3,0.04246565650187423,3,2020-03-20
2020-03-13,Maryland,US,39.0639,-76.8021,268,0,18,0,18,US,US,331002.651,missing,9372610.0,35.316,1.0059,0.0425,3,0.04246565650187423,3,2020-03-20
2020-03-13,North Carolina,US,35.6301,-79.8064,206,0,17,0,17,US,US,331002.651,missing,9372610.0,35.316,1.0059,0.0425,3,0.04246565650187423,3,2020-03-20
2020-03-13,South Carolina,US,33.8569,-80.945,183,0,13,0,13,US,US,331002.651,missing,9372610.0,35.316,1.0059,0.0425,3,0.04246565650187423,3,2020-03-20
2020-03-13,Tennessee,US,35.7478,-86.6923,209,0,26,0,26,US,US,331002.651,missing,9372610.0,35.316,1.0059,0.0425,3,0.04246565650187423,3,2020-03-20
2020-03-13,Virginia,US,37.7693,-78.17,237,0,30,0,30,US,US,331002.651,missing,9372610.0,35.316,1.0059,0.0425,3,0.04246565650187423,3,2020-03-20
2020-03-13,Arizona,US,33.7298,-111.4312,178,0,9,0,9,US,US,331002.651,missing,9372610.0,35.316,1.0059,0.0425,3,0.04246565650187423,3,2020-03-20
2020-03-13,Indiana,US,39.8494,-86.2583,288,0,13,0,13,US,US,331002.651,missing,9372610.0,35.316,1.0059,0.0425,3,0.04246565650187423,3,2020-03-20
2020-03-13,Kentucky,US,37.6681,-84.6701,236,0,14,0,14,US,US,331002.651,missing,9372610.0,35.316,1.0059,0.0425,3,0.04246565650187423,3,2020-03-20
2020-03-13,District of Columbia,US,38.8974,-77.0268,262,0,10,0,10,US,US,331002.651,missing,9372610.0,35.316,1.0059,0.0425,3,0.04246565650187423,3,2020-03-20
2020-03-13,Nevada,US,38.3135,-117.0554,248,0,17,0,17,US,US,331002.651,missing,9372610.0,35.316,1.0059,0.0425,3,0.04246565650187423,3,2020-03-20
2020-03-13,New Hampshire,US,43.4525,-71.5639,381,0,6,0,6,US,US,331002.651,missing,9372610.0,35.316,1.0059,0.0425,3,0.04246565650187423,3,2020-03-20
2020-03-13,Minnesota,US,45.6945,-93.9002,411,0,14,0,14,US,US,331002.651,missing,9372610.0,35.316,1.0059,0.0425,3,0.04246565650187423,3,2020-03-20
2020-03-13,Nebraska,US,41.1254,-98.2681,326,0,13,0,13,US,US,331002.651,missing,9372610.0,35.316,1.0059,0.0425,3,0.04246565650187423,3,2020-03-20
2020-03-13,Ohio,US,40.3888,-82.7649,304,0,13,0,13,US,US,331002.651,missing,9372610.0,35.316,1.0059,0.0425,3,0.04246565650187423,3,2020-03-20
2020-03-13,Rhode Island,US,41.6809,-71.5118,343,0,14,0,14,US,US,331002.651,missing,9372610.0,35.316,1.0059,0.0425,3,0.04246565650187423,3,2020-03-20
2020-03-13,Wisconsin,US,44.2685,-89.6165,396,0,19,0,19,US,US,331002.651,missing,9372610.0,35.316,1.0059,0.0425,3,0.04246565650187423,3,2020-03-20
2020-03-13,Connecticut,US,41.5978,-72.7554,338,0,11,0,11,US,US,331002.651,missing,9372610.0,35.316,1.0059,0.0425,3,0.04246565650187423,3,2020-03-20
2020-03-13,Hawaii,US,21.0943,-157.4983,102,0,2,0,2,US,US,331002.651,missing,9372610.0,35.316,1.0059,0.0425,3,0.04246565650187423,3,2020-03-20
2020-03-13,Oklahoma,US,35.5653,-96.9289,205,0,2,0,2,US,US,331002.651,missing,9372610.0,35.316,1.0059,0.0425,3,0.04246565650187423,3,2020-03-20
2020-03-13,Utah,US,40.15,-111.8624,298,0,9,0,9,US,US,331002.651,missing,9372610.0,35.316,1.0059,0.0425,3,0.04246565650187423,3,2020-03-20
2020-03-13,Kansas,US,38.5266,-96.7265,254,0,5,0,5,US,US,331002.651,missing,9372610.0,35.316,1.0059,0.0425,3,0.04246565650187423,3,2020-03-20
2020-03-13,Louisiana,US,31.1695,-91.8678,154,0,36,0,36,US,US,331002.651,missing,9372610.0,35.316,1.0059,0.0425,3,0.04246565650187423,3,2020-03-20
2020-03-13,Missouri,US,38.4561,-92.2884,250,0,2,0,2,US,US,331002.651,missing,9372610.0,35.316,1.0059,0.0425,3,0.04246565650187423,3,2020-03-20
2020-03-13,Vermont,US,44.0459,-72.7107,393,0,2,0,2,US,US,331002.651,missing,9372610.0,35.316,1.0059,0.0425,3,0.04246565650187423,3,2020-03-20
2020-03-13,Alaska,US,61.3707,-152.4044,467,0,1,0,1,US,US,331002.651,missing,9372610.0,35.316,1.0059,0.0425,3,0.04246565650187423,3,2020-03-20
2020-03-13,Arkansas,US,34.9697,-92.3731,199,0,6,0,6,US,US,331002.651,missing,9372610.0,35.316,1.0059,0.0425,3,0.04246565650187423,3,2020-03-20
2020-03-13,Delaware,US,39.3185,-75.5071,275,0,4,0,4,US,US,331002.651,missing,9372610.0,35.316,1.0059,0.0425,3,0.04246565650187423,3,2020-03-20
2020-03-13,Idaho,US,44.2405,-114.4788,395,0,1,0,1,US,US,331002.651,missing,9372610.0,35.316,1.0059,0.0425,3,0.04246565650187423,3,2020-03-20
2020-03-13,Maine,US,44.6939,-69.3819,401,0,1,0,1,US,US,331002.651,missing,9372610.0,35.316,1.0059,0.0425,3,0.04246565650187423,3,2020-03-20
2020-03-13,Michigan,US,43.3266,-84.5361,380,0,16,0,16,US,US,331002.651,missing,9372610.0,35.316,1.0059,0.0425,3,0.04246565650187423,3,2020-03-20
2020-03-13,Mississippi,US,32.7416,-89.6787,166,0,1,0,1,US,US,331002.651,missing,9372610.0,35.316,1.0059,0.0425,3,0.04246565650187423,3,2020-03-20
2020-03-13,Montana,US,46.9219,-110.4544,422,0,1,0,1,US,US,331002.651,missing,9372610.0,35.316,1.0059,0.0425,3,0.04246565650187423,3,2020-03-20
2020-03-13,New Mexico,US,34.8405,-106.2485,197,0,10,0,10,US,US,331002.651,missing,9372610.0,35.316,1.0059,0.0425,3,0.04246565650187423,3,2020-03-20
2020-03-13,North Dakota,US,47.5289,-99.78399999999999,431,0,1,0,1,US,US,331002.651,missing,9372610.0,35.316,1.0059,0.0425,3,0.04246565650187423,3,2020-03-20
2020-03-13,South Dakota,US,44.2998,-99.4388,397,0,8,0,8,US,US,331002.651,missing,9372610.0,35.316,1.0059,0.0425,3,0.04246565650187423,3,2020-03-20
2020-03-13,Wyoming,US,42.756,-107.3025,371,0,1,0,1,US,US,331002.651,missing,9372610.0,35.316,1.0059,0.0425,3,0.04246565650187423,3,2020-03-20
2020-03-13,Alabama,US,32.3182,-86.9023,163,0,5,0,5,US,US,331002.651,missing,9372610.0,35.316,1.0059,0.0425,3,0.04246565650187423,3,2020-03-20
2020-03-14,Washington,US,47.4009,-121.4905,428,0,572,0,572,US,US,331002.651,missing,9372610.0,35.316,1.0059,0.0425,3,0.04246565650187423,3,2020-03-20
2020-03-14,New York,US,42.1657,-74.9481,351,0,525,0,525,US,US,331002.651,missing,9372610.0,35.316,1.0059,0.0425,3,0.04246565650187423,3,2020-03-20
2020-03-14,California,US,36.1162,-119.6816,216,0,340,0,340,US,US,331002.651,missing,9372610.0,35.316,1.0059,0.0425,3,0.04246565650187423,3,2020-03-20
2020-03-14,Massachusetts,US,42.2302,-71.5301,353,0,138,0,138,US,US,331002.651,missing,9372610.0,35.316,1.0059,0.0425,3,0.04246565650187423,3,2020-03-20
2020-03-14,Diamond Princess,US,35.4437,139.638,204,0,46,0,46,US,US,331002.651,missing,9372610.0,35.316,1.0059,0.0425,3,0.04246565650187423,3,2020-03-20
2020-03-14,Grand Princess,US,37.6489,-122.6655,235,0,21,0,21,US,US,331002.651,missing,9372610.0,35.316,1.0059,0.0425,3,0.04246565650187423,3,2020-03-20
2020-03-14,Georgia,US,33.0406,-83.6431,174,0,66,0,66,US,US,331002.651,missing,9372610.0,35.316,1.0059,0.0425,3,0.04246565650187423,3,2020-03-20
2020-03-14,Colorado,US,39.0598,-105.3111,267,0,101,0,101,US,US,331002.651,missing,9372610.0,35.316,1.0059,0.0425,3,0.04246565650187423,3,2020-03-20
2020-03-14,Florida,US,27.7663,-81.6868,129,0,76,0,76,US,US,331002.651,missing,9372610.0,35.316,1.0059,0.0425,3,0.04246565650187423,3,2020-03-20
2020-03-14,New Jersey,US,40.2989,-74.521,302,0,69,0,69,US,US,331002.651,missing,9372610.0,35.316,1.0059,0.0425,3,0.04246565650187423,3,2020-03-20
2020-03-14,Oregon,US,44.571999999999996,-122.0709,399,0,32,0,32,US,US,331002.651,missing,9372610.0,35.316,1.0059,0.0425,3,0.04246565650187423,3,2020-03-20
2020-03-14,Texas,US,31.0545,-97.5635,153,0,57,0,57,US,US,331002.651,missing,9372610.0,35.316,1.0059,0.0425,3,0.04246565650187423,3,2020-03-20
2020-03-14,Illinois,US,40.3495,-88.9861,303,0,64,0,64,US,US,331002.651,missing,9372610.0,35.316,1.0059,0.0425,3,0.04246565650187423,3,2020-03-20
2020-03-14,Pennsylvania,US,40.5908,-77.2098,309,0,47,0,47,US,US,331002.651,missing,9372610.0,35.316,1.0059,0.0425,3,0.04246565650187423,3,2020-03-20
2020-03-14,Iowa,US,42.0115,-93.2105,350,0,17,0,17,US,US,331002.651,missing,9372610.0,35.316,1.0059,0.0425,3,0.04246565650187423,3,2020-03-20
2020-03-14,Maryland,US,39.0639,-76.8021,268,0,26,0,26,US,US,331002.651,missing,9372610.0,35.316,1.0059,0.0425,3,0.04246565650187423,3,2020-03-20
2020-03-14,North Carolina,US,35.6301,-79.8064,206,0,24,0,24,US,US,331002.651,missing,9372610.0,35.316,1.0059,0.0425,3,0.04246565650187423,3,2020-03-20
2020-03-14,South Carolina,US,33.8569,-80.945,183,0,19,0,19,US,US,331002.651,missing,9372610.0,35.316,1.0059,0.0425,3,0.04246565650187423,3,2020-03-20
2020-03-14,Tennessee,US,35.7478,-86.6923,209,0,32,0,32,US,US,331002.651,missing,9372610.0,35.316,1.0059,0.0425,3,0.04246565650187423,3,2020-03-20
2020-03-14,Virginia,US,37.7693,-78.17,237,0,41,0,41,US,US,331002.651,missing,9372610.0,35.316,1.0059,0.0425,3,0.04246565650187423,3,2020-03-20
2020-03-14,Arizona,US,33.7298,-111.4312,178,0,12,0,12,US,US,331002.651,missing,9372610.0,35.316,1.0059,0.0425,3,0.04246565650187423,3,2020-03-20
2020-03-14,Indiana,US,39.8494,-86.2583,288,0,16,0,16,US,US,331002.651,missing,9372610.0,35.316,1.0059,0.0425,3,0.04246565650187423,3,2020-03-20
2020-03-14,Kentucky,US,37.6681,-84.6701,236,0,14,0,14,US,US,331002.651,missing,9372610.0,35.316,1.0059,0.0425,3,0.04246565650187423,3,2020-03-20
2020-03-14,District of Columbia,US,38.8974,-77.0268,262,0,10,0,10,US,US,331002.651,missing,9372610.0,35.316,1.0059,0.0425,3,0.04246565650187423,3,2020-03-20
2020-03-14,Nevada,US,38.3135,-117.0554,248,0,21,0,21,US,US,331002.651,missing,9372610.0,35.316,1.0059,0.0425,3,0.04246565650187423,3,2020-03-20
2020-03-14,New Hampshire,US,43.4525,-71.5639,381,0,7,0,7,US,US,331002.651,missing,9372610.0,35.316,1.0059,0.0425,3,0.04246565650187423,3,2020-03-20
2020-03-14,Minnesota,US,45.6945,-93.9002,411,0,21,0,21,US,US,331002.651,missing,9372610.0,35.316,1.0059,0.0425,3,0.04246565650187423,3,2020-03-20
2020-03-14,Nebraska,US,41.1254,-98.2681,326,0,14,0,14,US,US,331002.651,missing,9372610.0,35.316,1.0059,0.0425,3,0.04246565650187423,3,2020-03-20
2020-03-14,Ohio,US,40.3888,-82.7649,304,0,26,0,26,US,US,331002.651,missing,9372610.0,35.316,1.0059,0.0425,3,0.04246565650187423,3,2020-03-20
2020-03-14,Rhode Island,US,41.6809,-71.5118,343,0,20,0,20,US,US,331002.651,missing,9372610.0,35.316,1.0059,0.0425,3,0.04246565650187423,3,2020-03-20
2020-03-14,Wisconsin,US,44.2685,-89.6165,396,0,27,0,27,US,US,331002.651,missing,9372610.0,35.316,1.0059,0.0425,3,0.04246565650187423,3,2020-03-20
2020-03-14,Connecticut,US,41.5978,-72.7554,338,0,22,0,22,US,US,331002.651,missing,9372610.0,35.316,1.0059,0.0425,3,0.04246565650187423,3,2020-03-20
2020-03-14,Hawaii,US,21.0943,-157.4983,102,0,4,0,4,US,US,331002.651,missing,9372610.0,35.316,1.0059,0.0425,3,0.04246565650187423,3,2020-03-20
2020-03-14,Oklahoma,US,35.5653,-96.9289,205,0,4,0,4,US,US,331002.651,missing,9372610.0,35.316,1.0059,0.0425,3,0.04246565650187423,3,2020-03-20
2020-03-14,Utah,US,40.15,-111.8624,298,0,10,0,10,US,US,331002.651,missing,9372610.0,35.316,1.0059,0.0425,3,0.04246565650187423,3,2020-03-20
2020-03-14,Kansas,US,38.5266,-96.7265,254,0,8,0,8,US,US,331002.651,missing,9372610.0,35.316,1.0059,0.0425,3,0.04246565650187423,3,2020-03-20
2020-03-14,Louisiana,US,31.1695,-91.8678,154,0,77,0,77,US,US,331002.651,missing,9372610.0,35.316,1.0059,0.0425,3,0.04246565650187423,3,2020-03-20
2020-03-14,Missouri,US,38.4561,-92.2884,250,0,4,0,4,US,US,331002.651,missing,9372610.0,35.316,1.0059,0.0425,3,0.04246565650187423,3,2020-03-20
2020-03-14,Vermont,US,44.0459,-72.7107,393,0,5,0,5,US,US,331002.651,missing,9372610.0,35.316,1.0059,0.0425,3,0.04246565650187423,3,2020-03-20
2020-03-14,Alaska,US,61.3707,-152.4044,467,0,1,0,1,US,US,331002.651,missing,9372610.0,35.316,1.0059,0.0425,3,0.04246565650187423,3,2020-03-20
2020-03-14,Arkansas,US,34.9697,-92.3731,199,0,12,0,12,US,US,331002.651,missing,9372610.0,35.316,1.0059,0.0425,3,0.04246565650187423,3,2020-03-20
2020-03-14,Delaware,US,39.3185,-75.5071,275,0,6,0,6,US,US,331002.651,missing,9372610.0,35.316,1.0059,0.0425,3,0.04246565650187423,3,2020-03-20
2020-03-14,Idaho,US,44.2405,-114.4788,395,0,2,0,2,US,US,331002.651,missing,9372610.0,35.316,1.0059,0.0425,3,0.04246565650187423,3,2020-03-20
2020-03-14,Maine,US,44.6939,-69.3819,401,0,3,0,3,US,US,331002.651,missing,9372610.0,35.316,1.0059,0.0425,3,0.04246565650187423,3,2020-03-20
2020-03-14,Michigan,US,43.3266,-84.5361,380,0,25,0,25,US,US,331002.651,missing,9372610.0,35.316,1.0059,0.0425,3,0.04246565650187423,3,2020-03-20
2020-03-14,Mississippi,US,32.7416,-89.6787,166,0,6,0,6,US,US,331002.651,missing,9372610.0,35.316,1.0059,0.0425,3,0.04246565650187423,3,2020-03-20
2020-03-14,Montana,US,46.9219,-110.4544,422,0,5,0,5,US,US,331002.651,missing,9372610.0,35.316,1.0059,0.0425,3,0.04246565650187423,3,2020-03-20
2020-03-14,New Mexico,US,34.8405,-106.2485,197,0,10,0,10,US,US,331002.651,missing,9372610.0,35.316,1.0059,0.0425,3,0.04246565650187423,3,2020-03-20
2020-03-14,North Dakota,US,47.5289,-99.78399999999999,431,0,1,0,1,US,US,331002.651,missing,9372610.0,35.316,1.0059,0.0425,3,0.04246565650187423,3,2020-03-20
2020-03-14,South Dakota,US,44.2998,-99.4388,397,0,9,0,9,US,US,331002.651,missing,9372610.0,35.316,1.0059,0.0425,3,0.04246565650187423,3,2020-03-20
2020-03-14,Wyoming,US,42.756,-107.3025,371,0,2,0,2,US,US,331002.651,missing,9372610.0,35.316,1.0059,0.0425,3,0.04246565650187423,3,2020-03-20
2020-03-14,Alabama,US,32.3182,-86.9023,163,0,6,0,6,US,US,331002.651,missing,9372610.0,35.316,1.0059,0.0425,3,0.04246565650187423,3,2020-03-20
2020-03-14,Puerto Rico,US,18.2208,-66.5901,93,0,3,0,3,US,US,331002.651,missing,9372610.0,35.316,1.0059,0.0425,3,0.04246565650187423,3,2020-03-20
2020-03-14,Virgin Islands,US,18.3358,-64.8963,94,0,1,0,1,US,US,331002.651,missing,9372610.0,35.316,1.0059,0.0425,3,0.04246565650187423,3,2020-03-20
2020-03-15,Washington,US,47.4009,-121.4905,428,0,643,0,643,US,US,331002.651,missing,9372610.0,35.316,1.0059,0.0425,3,0.04246565650187423,3,2020-03-20
2020-03-15,New York,US,42.1657,-74.9481,351,0,732,0,732,US,US,331002.651,missing,9372610.0,35.316,1.0059,0.0425,3,0.04246565650187423,3,2020-03-20
2020-03-15,California,US,36.1162,-119.6816,216,0,426,0,426,US,US,331002.651,missing,9372610.0,35.316,1.0059,0.0425,3,0.04246565650187423,3,2020-03-20
2020-03-15,Massachusetts,US,42.2302,-71.5301,353,0,164,0,164,US,US,331002.651,missing,9372610.0,35.316,1.0059,0.0425,3,0.04246565650187423,3,2020-03-20
2020-03-15,Diamond Princess,US,35.4437,139.638,204,0,46,0,46,US,US,331002.651,missing,9372610.0,35.316,1.0059,0.0425,3,0.04246565650187423,3,2020-03-20
2020-03-15,Grand Princess,US,37.6489,-122.6655,235,0,21,0,21,US,US,331002.651,missing,9372610.0,35.316,1.0059,0.0425,3,0.04246565650187423,3,2020-03-20
2020-03-15,Georgia,US,33.0406,-83.6431,174,0,99,0,99,US,US,331002.651,missing,9372610.0,35.316,1.0059,0.0425,3,0.04246565650187423,3,2020-03-20
2020-03-15,Colorado,US,39.0598,-105.3111,267,0,131,0,131,US,US,331002.651,missing,9372610.0,35.316,1.0059,0.0425,3,0.04246565650187423,3,2020-03-20
2020-03-15,Florida,US,27.7663,-81.6868,129,0,115,0,115,US,US,331002.651,missing,9372610.0,35.316,1.0059,0.0425,3,0.04246565650187423,3,2020-03-20
2020-03-15,New Jersey,US,40.2989,-74.521,302,0,98,0,98,US,US,331002.651,missing,9372610.0,35.316,1.0059,0.0425,3,0.04246565650187423,3,2020-03-20
2020-03-15,Oregon,US,44.571999999999996,-122.0709,399,0,36,0,36,US,US,331002.651,missing,9372610.0,35.316,1.0059,0.0425,3,0.04246565650187423,3,2020-03-20
2020-03-15,Texas,US,31.0545,-97.5635,153,0,72,0,72,US,US,331002.651,missing,9372610.0,35.316,1.0059,0.0425,3,0.04246565650187423,3,2020-03-20
2020-03-15,Illinois,US,40.3495,-88.9861,303,0,93,0,93,US,US,331002.651,missing,9372610.0,35.316,1.0059,0.0425,3,0.04246565650187423,3,2020-03-20
2020-03-15,Pennsylvania,US,40.5908,-77.2098,309,0,66,0,66,US,US,331002.651,missing,9372610.0,35.316,1.0059,0.0425,3,0.04246565650187423,3,2020-03-20
2020-03-15,Iowa,US,42.0115,-93.2105,350,0,18,0,18,US,US,331002.651,missing,9372610.0,35.316,1.0059,0.0425,3,0.04246565650187423,3,2020-03-20
2020-03-15,Maryland,US,39.0639,-76.8021,268,0,32,0,32,US,US,331002.651,missing,9372610.0,35.316,1.0059,0.0425,3,0.04246565650187423,3,2020-03-20
2020-03-15,North Carolina,US,35.6301,-79.8064,206,0,33,0,33,US,US,331002.651,missing,9372610.0,35.316,1.0059,0.0425,3,0.04246565650187423,3,2020-03-20
2020-03-15,South Carolina,US,33.8569,-80.945,183,0,28,0,28,US,US,331002.651,missing,9372610.0,35.316,1.0059,0.0425,3,0.04246565650187423,3,2020-03-20
2020-03-15,Tennessee,US,35.7478,-86.6923,209,0,39,0,39,US,US,331002.651,missing,9372610.0,35.316,1.0059,0.0425,3,0.04246565650187423,3,2020-03-20
2020-03-15,Virginia,US,37.7693,-78.17,237,0,45,0,45,US,US,331002.651,missing,9372610.0,35.316,1.0059,0.0425,3,0.04246565650187423,3,2020-03-20
2020-03-15,Arizona,US,33.7298,-111.4312,178,0,13,0,13,US,US,331002.651,missing,9372610.0,35.316,1.0059,0.0425,3,0.04246565650187423,3,2020-03-20
2020-03-15,Indiana,US,39.8494,-86.2583,288,0,20,0,20,US,US,331002.651,missing,9372610.0,35.316,1.0059,0.0425,3,0.04246565650187423,3,2020-03-20
2020-03-15,Kentucky,US,37.6681,-84.6701,236,0,20,0,20,US,US,331002.651,missing,9372610.0,35.316,1.0059,0.0425,3,0.04246565650187423,3,2020-03-20
2020-03-15,District of Columbia,US,38.8974,-77.0268,262,0,16,0,16,US,US,331002.651,missing,9372610.0,35.316,1.0059,0.0425,3,0.04246565650187423,3,2020-03-20
2020-03-15,Nevada,US,38.3135,-117.0554,248,0,24,0,24,US,US,331002.651,missing,9372610.0,35.316,1.0059,0.0425,3,0.04246565650187423,3,2020-03-20
2020-03-15,New Hampshire,US,43.4525,-71.5639,381,0,13,0,13,US,US,331002.651,missing,9372610.0,35.316,1.0059,0.0425,3,0.04246565650187423,3,2020-03-20
2020-03-15,Minnesota,US,45.6945,-93.9002,411,0,35,0,35,US,US,331002.651,missing,9372610.0,35.316,1.0059,0.0425,3,0.04246565650187423,3,2020-03-20
2020-03-15,Nebraska,US,41.1254,-98.2681,326,0,17,0,17,US,US,331002.651,missing,9372610.0,35.316,1.0059,0.0425,3,0.04246565650187423,3,2020-03-20
